gameid,playerindex,moveid,movetype,cardname
422,2,23,PLAY,Quarry
422,0,24,PLAY,Foundry
422,1,25,PLAY,Statue
422,2,26,UPGRADE_WONDER,Library
422,0,27,PLAY,Stables
422,1,28,PLAY,Aqueduct
422,2,29,PLAY,Courthouse
422,0,30,PLAY,Brickyard
422,1,31,PLAY,Dispensary
422,2,32,PLAY,Temple
422,0,33,UPGRADE_WONDER,Glassworks
422,1,34,DISCARD,Caravansery
422,2,35,PLAY,Sawmill
422,0,36,PLAY,Siege Workshop
422,1,37,PLAY,Town Hall
422,2,38,UPGRADE_WONDER,Observatory
422,0,39,PLAY,Palace
422,1,40,PLAY,Gardens
422,2,41,PLAY,Arsenal
422,0,42,PLAY,Pantheon
422,1,43,UPGRADE_WONDER,Workers Guild
422,2,44,PLAY,Senate
422,0,45,PLAY,Fortifications
422,1,46,UPGRADE_WONDER,Academy
422,2,47,PLAY,Builders Guild
422,0,48,PLAY,Scientists Guild
422,1,49,PLAY,Traders Guild
422,2,50,PLAY,Arena
422,0,51,PLAY,Craftsmens Guild
422,1,52,PLAY,Lodge
422,2,53,PLAY,Study
401,0,0,PLAY,Workshop
401,1,1,PLAY,Stone Pit
401,2,2,PLAY,Lumber Yard
401,0,3,DISCARD,Clay Pit
401,1,4,PLAY,Baths
401,2,5,PLAY,Altar
401,0,6,PLAY,Timber Yard
401,1,7,UPGRADE_WONDER,East Trading Post
401,2,8,PLAY,Theater
401,0,9,PLAY,Stockade
401,1,10,PLAY,Ore Vein
401,2,11,PLAY,Marketplace
401,0,12,PLAY,Glassworks
401,1,13,PLAY,Barracks
401,2,14,UPGRADE_WONDER,Clay Pool
401,0,15,DISCARD,Loom
401,1,16,UPGRADE_WONDER,Press
401,2,17,PLAY,West Trading Post
401,0,18,UPGRADE_WONDER,Archery Range
401,1,19,PLAY,Dispensary
401,2,20,PLAY,Sawmill
401,0,21,PLAY,Press
401,1,22,PLAY,Stables
401,2,23,UPGRADE_WONDER,Glassworks
401,0,24,PLAY,Loom
401,1,25,UPGRADE_WONDER,Courthouse
401,2,26,PLAY,Temple
401,0,27,PLAY,Walls
401,1,28,DISCARD,Caravansery
401,2,29,PLAY,Forum
401,0,30,PLAY,Quarry
401,1,31,PLAY,Aqueduct
401,2,32,PLAY,Statue
401,0,33,PLAY,Library
401,1,34,PLAY,Vineyard
401,2,35,PLAY,School
401,0,36,PLAY,Arsenal
401,1,37,PLAY,Fortifications
401,2,38,PLAY,Pantheon
401,0,39,PLAY,Magistrates Guild
401,1,40,PLAY,Town Hall
401,2,41,PLAY,Academy
401,0,42,PLAY,Haven
401,1,43,PLAY,Workers Guild
401,2,44,PLAY,Gardens
401,0,45,PLAY,Shipowners Guild
401,1,46,PLAY,Senate
401,2,47,DISCARD,Spies Guild
401,0,48,PLAY,Study
401,1,49,PLAY,Lodge
401,2,50,PLAY,University
401,0,51,DISCARD,Palace
401,1,52,PLAY,Lighthouse
401,2,53,PLAY,Observatory
471,0,0,PLAY,East Trading Post
471,1,1,PLAY,Marketplace
471,2,2,PLAY,Clay Pit
471,0,3,PLAY,Barracks
471,1,4,PLAY,Clay Pool
471,2,5,PLAY,Ore Vein
471,0,6,PLAY,Timber Yard
471,1,7,UPGRADE_WONDER,Loom
471,2,8,PLAY,Guard Tower
471,0,9,PLAY,Lumber Yard
471,1,10,PLAY,Stockade
471,2,11,PLAY,Theater
471,0,12,PLAY,West Trading Post
471,1,13,PLAY,Altar
471,2,14,PLAY,Baths
471,0,15,DISCARD,Press
471,1,16,PLAY,Workshop
471,2,17,PLAY,Stone Pit
471,0,18,PLAY,Dispensary
471,1,19,PLAY,Archery Range
471,2,20,UPGRADE_WONDER,Vineyard
471,0,21,PLAY,Quarry
471,1,22,PLAY,Stables
471,2,23,PLAY,Temple
471,0,24,UPGRADE_WONDER,Caravansery
471,1,25,PLAY,Foundry
471,2,26,PLAY,Sawmill
471,0,27,PLAY,Brickyard
471,1,28,UPGRADE_WONDER,Aqueduct
471,2,29,UPGRADE_WONDER,Courthouse
471,0,30,UPGRADE_WONDER,Loom
471,1,31,PLAY,Statue
471,2,32,PLAY,Laboratory
471,0,33,PLAY,School
471,1,34,PLAY,Forum
471,2,35,PLAY,Walls
471,0,36,PLAY,Senate
471,1,37,PLAY,Arsenal
471,2,38,PLAY,Workers Guild
471,0,39,PLAY,Town Hall
471,1,40,PLAY,Palace
471,2,41,PLAY,Fortifications
471,0,42,PLAY,Builders Guild
471,1,43,PLAY,Gardens
471,2,44,PLAY,Pantheon
471,0,45,PLAY,Scientists Guild
471,1,46,UPGRADE_WONDER,Spies Guild
471,2,47,PLAY,Observatory
471,0,48,PLAY,Lighthouse
471,1,49,PLAY,Study
471,2,50,PLAY,Siege Workshop
471,0,51,PLAY,Arena
471,1,52,PLAY,University
471,2,53,DISCARD,Haven
465,0,0,DISCARD,Loom
465,1,1,PLAY,Clay Pool
465,2,2,PLAY,Clay Pit
465,0,3,PLAY,Guard Tower
465,1,4,PLAY,Altar
465,2,5,PLAY,Ore Vein
465,0,6,DISCARD,Timber Yard
465,1,7,PLAY,Baths
465,2,8,PLAY,Workshop
465,0,9,PLAY,West Trading Post
465,1,10,PLAY,Stone Pit
465,2,11,PLAY,Barracks
465,0,12,PLAY,Glassworks
465,1,13,UPGRADE_WONDER,East Trading Post
465,2,14,PLAY,Theater
465,0,15,DISCARD,Stockade
465,1,16,PLAY,Lumber Yard
465,2,17,PLAY,Marketplace
465,0,18,PLAY,Stables
465,1,19,PLAY,Temple
465,2,20,PLAY,Sawmill
465,0,21,PLAY,Caravansery
465,1,22,PLAY,Archery Range
465,2,23,PLAY,Statue
465,0,24,PLAY,Brickyard
465,1,25,PLAY,Foundry
465,2,26,PLAY,Laboratory
465,0,27,PLAY,Walls
465,1,28,PLAY,Press
465,2,29,PLAY,Quarry
465,0,30,UPGRADE_WONDER,Glassworks
465,1,31,PLAY,Forum
465,2,32,UPGRADE_WONDER,Courthouse
465,0,33,PLAY,Dispensary
465,1,34,PLAY,Aqueduct
465,2,35,UPGRADE_WONDER,Library
465,0,36,PLAY,Builders Guild
465,1,37,PLAY,Senate
465,2,38,UPGRADE_WONDER,Observatory
465,0,39,UPGRADE_WONDER,Haven
465,1,40,PLAY,Pantheon
465,2,41,PLAY,Gardens
465,0,42,UPGRADE_WONDER,Fortifications
465,1,43,PLAY,Lighthouse
465,2,44,PLAY,Town Hall
465,0,45,PLAY,Lodge
465,1,46,PLAY,University
465,2,47,PLAY,Siege Workshop
465,0,48,DISCARD,Philosophers Guild
465,1,49,PLAY,Workers Guild
465,2,50,DISCARD,Palace
465,0,51,PLAY,Arena
465,1,52,DISCARD,Arsenal
465,2,53,DISCARD,Traders Guild
496,0,0,DISCARD,Apothecary
496,1,1,PLAY,Timber Yard
496,2,2,PLAY,Ore Vein
496,0,3,PLAY,Baths
496,1,4,PLAY,Scriptorium
496,2,5,PLAY,Theater
496,0,6,PLAY,Clay Pool
496,1,7,UPGRADE_WONDER,Stone Pit
496,2,8,PLAY,Clay Pit
496,0,9,PLAY,Stockade
496,1,10,PLAY,Altar
496,2,11,PLAY,Marketplace
496,0,12,PLAY,West Trading Post
496,1,13,PLAY,Guard Tower
496,2,14,PLAY,Glassworks
496,0,15,PLAY,Workshop
496,1,16,PLAY,Loom
496,2,17,PLAY,Lumber Yard
496,0,18,UPGRADE_WONDER,Brickyard
496,1,19,PLAY,Temple
496,2,20,PLAY,Archery Range
496,0,21,PLAY,Stables
496,1,22,UPGRADE_WONDER,Dispensary
496,2,23,UPGRADE_WONDER,Press
496,0,24,PLAY,Vineyard
496,1,25,PLAY,School
496,2,26,PLAY,Statue
496,0,27,PLAY,Caravansery
496,1,28,PLAY,Quarry
496,2,29,PLAY,Laboratory
496,0,30,UPGRADE_WONDER,Walls
496,1,31,PLAY,Library
496,2,32,PLAY,Courthouse
496,0,33,PLAY,Foundry
496,1,34,PLAY,Sawmill
496,2,35,DISCARD,Forum
496,0,36,UPGRADE_WONDER,Magistrates Guild
496,1,37,PLAY,Fortifications
496,2,38,PLAY,Haven
496,0,39,PLAY,Workers Guild
496,1,40,PLAY,Town Hall
496,2,41,PLAY,Gardens
496,0,42,UPGRADE_WONDER,Pantheon
496,1,43,PLAY,Senate
496,2,44,PLAY,Siege Workshop
496,0,45,PLAY,Arena
496,1,46,PLAY,Arsenal
496,2,47,PLAY,Lodge
496,0,48,PLAY,University
496,1,49,PLAY,Academy
496,2,50,PLAY,Builders Guild
496,0,51,PLAY,Lighthouse
496,1,52,PLAY,Observatory
496,2,53,PLAY,Study
480,0,0,PLAY,Ore Vein
480,1,1,PLAY,Theater
480,2,2,PLAY,Timber Yard
480,0,3,PLAY,Clay Pool
480,1,4,PLAY,Clay Pit
480,2,5,PLAY,Altar
480,0,6,UPGRADE_WONDER,Press
480,1,7,PLAY,Baths
480,2,8,PLAY,Workshop
480,0,9,UPGRADE_WONDER,Stone Pit
480,1,10,PLAY,Marketplace
480,2,11,PLAY,Loom
480,0,12,PLAY,Barracks
480,1,13,PLAY,Lumber Yard
480,2,14,PLAY,Scriptorium
480,0,15,DISCARD,East Trading Post
480,1,16,UPGRADE_WONDER,Glassworks
480,2,17,PLAY,Stockade
480,0,18,PLAY,School
480,1,19,PLAY,Caravansery
480,2,20,PLAY,Stables
480,0,21,PLAY,Quarry
480,1,22,UPGRADE_WONDER,Vineyard
480,2,23,PLAY,Archery Range
480,0,24,PLAY,Walls
480,1,25,UPGRADE_WONDER,Temple
480,2,26,UPGRADE_WONDER,Courthouse
480,0,27,UPGRADE_WONDER,Statue
480,1,28,DISCARD,Laboratory
480,2,29,UPGRADE_WONDER,Foundry
480,0,30,PLAY,Aqueduct
480,1,31,PLAY,Forum
480,2,32,UPGRADE_WONDER,Dispensary
480,0,33,PLAY,Library
480,1,34,PLAY,Sawmill
480,2,35,PLAY,Press
480,0,36,PLAY,University
480,1,37,PLAY,Arsenal
480,2,38,PLAY,Fortifications
480,0,39,PLAY,Magistrates Guild
480,1,40,PLAY,Siege Workshop
480,2,41,PLAY,Study
480,0,42,PLAY,Pantheon
480,1,43,PLAY,Palace
480,2,44,PLAY,Gardens
480,0,45,PLAY,Academy
480,1,46,PLAY,Town Hall
480,2,47,PLAY,Traders Guild
480,0,48,PLAY,Scientists Guild
480,1,49,PLAY,Lodge
480,2,50,DISCARD,Observatory
480,0,51,PLAY,Lighthouse
480,1,52,PLAY,Senate
480,2,53,PLAY,Haven
472,0,0,PLAY,Timber Yard
472,1,1,PLAY,Altar
472,2,2,PLAY,Clay Pool
472,0,3,PLAY,Stockade
472,1,4,PLAY,Baths
472,2,5,PLAY,Ore Vein
472,0,6,PLAY,Scriptorium
472,1,7,PLAY,Theater
472,2,8,PLAY,Guard Tower
472,0,9,PLAY,Barracks
472,1,10,PLAY,Workshop
472,2,11,PLAY,Clay Pit
472,0,12,PLAY,Marketplace
472,1,13,PLAY,East Trading Post
472,2,14,UPGRADE_WONDER,Loom
472,0,15,PLAY,Glassworks
472,1,16,PLAY,Stone Pit
472,2,17,UPGRADE_WONDER,Lumber Yard
472,0,18,PLAY,Sawmill
472,1,19,PLAY,Foundry
472,2,20,UPGRADE_WONDER,Glassworks
472,0,21,PLAY,Caravansery
472,1,22,UPGRADE_WONDER,Library
472,2,23,PLAY,Statue
472,0,24,UPGRADE_WONDER,Vineyard
472,1,25,PLAY,Aqueduct
472,2,26,PLAY,Stables
472,0,27,PLAY,Archery Range
472,1,28,PLAY,Laboratory
472,2,29,PLAY,Courthouse
472,0,30,UPGRADE_WONDER,Forum
472,1,31,PLAY,Temple
472,2,32,PLAY,School
472,0,33,UPGRADE_WONDER,Quarry
472,1,34,DISCARD,Walls
472,2,35,PLAY,Press
472,0,36,PLAY,Senate
472,1,37,PLAY,Fortifications
472,2,38,PLAY,Gardens
472,0,39,DISCARD,Study
472,1,40,PLAY,Craftsmens Guild
472,2,41,PLAY,Siege Workshop
472,0,42,UPGRADE_WONDER,Haven
472,1,43,DISCARD,Traders Guild
472,2,44,PLAY,Pantheon
472,0,45,PLAY,Arena
472,1,46,UPGRADE_WONDER,Workers Guild
472,2,47,PLAY,Palace
472,0,48,DISCARD,Strategists Guild
472,1,49,UPGRADE_WONDER,Academy
472,2,50,PLAY,Arsenal
472,0,51,PLAY,Town Hall
472,1,52,PLAY,University
472,2,53,PLAY,Observatory
402,0,0,PLAY,Barracks
402,1,1,PLAY,Clay Pit
402,2,2,PLAY,Ore Vein
402,0,3,PLAY,Stone Pit
402,1,4,PLAY,Timber Yard
402,2,5,PLAY,Guard Tower
402,0,6,DISCARD,West Trading Post
402,1,7,PLAY,Stockade
402,2,8,PLAY,Altar
402,0,9,PLAY,Workshop
402,1,10,PLAY,Theater
402,2,11,PLAY,Baths
402,0,12,PLAY,Press
402,1,13,PLAY,Scriptorium
402,2,14,PLAY,East Trading Post
402,0,15,DISCARD,Lumber Yard
402,1,16,PLAY,Clay Pool
402,2,17,PLAY,Glassworks
402,0,18,PLAY,Foundry
402,1,19,UPGRADE_WONDER,Caravansery
402,2,20,PLAY,Dispensary
402,0,21,PLAY,Archery Range
402,1,22,UPGRADE_WONDER,School
402,2,23,PLAY,Brickyard
402,0,24,PLAY,Sawmill
402,1,25,UPGRADE_WONDER,Courthouse
402,2,26,PLAY,Temple
402,0,27,UPGRADE_WONDER,Forum
402,1,28,PLAY,Stables
402,2,29,PLAY,Press
402,0,30,PLAY,Loom
402,1,31,PLAY,Glassworks
402,2,32,PLAY,Aqueduct
402,0,33,UPGRADE_WONDER,Library
402,1,34,PLAY,Walls
402,2,35,PLAY,Vineyard
402,0,36,PLAY,University
402,1,37,PLAY,Fortifications
402,2,38,UPGRADE_WONDER,Scientists Guild
402,0,39,PLAY,Haven
402,1,40,PLAY,Senate
402,2,41,PLAY,Gardens
402,0,42,PLAY,Craftsmens Guild
402,1,43,PLAY,Arena
402,2,44,PLAY,Siege Workshop
402,0,45,PLAY,Palace
402,1,46,PLAY,Arsenal
402,2,47,UPGRADE_WONDER,Philosophers Guild
402,0,48,PLAY,Observatory
402,1,49,PLAY,Pantheon
402,2,50,UPGRADE_WONDER,Lighthouse
402,0,51,PLAY,Study
402,1,52,PLAY,Academy
402,2,53,PLAY,Lodge
443,0,0,DISCARD,Stockade
443,1,1,PLAY,Lumber Yard
443,2,2,PLAY,Theater
443,0,3,PLAY,Altar
443,1,4,PLAY,Workshop
443,2,5,PLAY,Ore Vein
443,0,6,PLAY,Timber Yard
443,1,7,PLAY,Stone Pit
443,2,8,PLAY,Clay Pit
443,0,9,PLAY,West Trading Post
443,1,10,PLAY,Baths
443,2,11,PLAY,Loom
443,0,12,UPGRADE_WONDER,Barracks
443,1,13,PLAY,Press
443,2,14,PLAY,East Trading Post
443,0,15,PLAY,Guard Tower
443,1,16,UPGRADE_WONDER,Marketplace
443,2,17,PLAY,Scriptorium
443,0,18,PLAY,Caravansery
443,1,19,UPGRADE_WONDER,Stables
443,2,20,PLAY,Dispensary
443,0,21,PLAY,Walls
443,1,22,PLAY,Sawmill
443,2,23,PLAY,Archery Range
443,0,24,UPGRADE_WONDER,Temple
443,1,25,PLAY,Laboratory
443,2,26,PLAY,Library
443,0,27,PLAY,Aqueduct
443,1,28,PLAY,Statue
443,2,29,PLAY,Press
443,0,30,PLAY,Glassworks
443,1,31,PLAY,School
443,2,32,PLAY,Courthouse
443,0,33,UPGRADE_WONDER,Quarry
443,1,34,PLAY,Foundry
443,2,35,PLAY,Vineyard
443,0,36,PLAY,Fortifications
443,1,37,PLAY,Town Hall
443,2,38,PLAY,Lodge
443,0,39,PLAY,Arena
443,1,40,PLAY,Siege Workshop
443,2,41,PLAY,Arsenal
443,0,42,PLAY,Pantheon
443,1,43,PLAY,Senate
443,2,44,PLAY,Palace
443,0,45,PLAY,Observatory
443,1,46,PLAY,Strategists Guild
443,2,47,PLAY,University
443,0,48,PLAY,Lighthouse
443,1,49,PLAY,Gardens
443,2,50,PLAY,Academy
443,0,51,PLAY,Builders Guild
443,1,52,PLAY,Scientists Guild
443,2,53,PLAY,Shipowners Guild
423,0,0,PLAY,Glassworks
423,1,1,PLAY,Clay Pit
423,2,2,PLAY,Theater
423,0,3,PLAY,Timber Yard
423,1,4,PLAY,Workshop
423,2,5,PLAY,Ore Vein
423,0,6,PLAY,Lumber Yard
423,1,7,PLAY,Scriptorium
423,2,8,PLAY,Altar
423,0,9,PLAY,Clay Pool
423,1,10,PLAY,Stone Pit
423,2,11,PLAY,East Trading Post
423,0,12,PLAY,Stockade
423,1,13,PLAY,Marketplace
423,2,14,UPGRADE_WONDER,West Trading Post
423,0,15,DISCARD,Barracks
423,1,16,UPGRADE_WONDER,Baths
423,2,17,PLAY,Guard Tower
423,0,18,PLAY,Walls
423,1,19,UPGRADE_WONDER,Stables
423,2,20,PLAY,Statue
423,0,21,PLAY,Dispensary
423,1,22,PLAY,Foundry
423,2,23,PLAY,Press
423,0,24,PLAY,School
423,1,25,PLAY,Loom
423,2,26,UPGRADE_WONDER,Temple
423,0,27,PLAY,Brickyard
423,1,28,UPGRADE_WONDER,Library
423,2,29,UPGRADE_WONDER,Glassworks
423,0,30,UPGRADE_WONDER,Quarry
423,1,31,PLAY,Courthouse
423,2,32,PLAY,Archery Range
423,0,33,UPGRADE_WONDER,Forum
423,1,34,PLAY,Vineyard
423,2,35,DISCARD,Sawmill
423,0,36,PLAY,Gardens
423,1,37,PLAY,Arsenal
423,2,38,PLAY,Fortifications
423,0,39,PLAY,Town Hall
423,1,40,PLAY,Lodge
423,2,41,PLAY,Observatory
423,0,42,PLAY,Study
423,1,43,PLAY,Siege Workshop
423,2,44,PLAY,Pantheon
423,0,45,PLAY,University
423,1,46,PLAY,Palace
423,2,47,PLAY,Arena
423,0,48,PLAY,Strategists Guild
423,1,49,PLAY,Spies Guild
423,2,50,PLAY,Senate
423,0,51,PLAY,Haven
423,1,52,PLAY,Workers Guild
423,2,53,PLAY,Traders Guild
497,0,0,PLAY,Clay Pool
497,1,1,PLAY,Clay Pit
497,2,2,PLAY,Baths
497,0,3,PLAY,Workshop
497,1,4,PLAY,Altar
497,2,5,PLAY,Press
497,0,6,PLAY,Ore Vein
497,1,7,PLAY,Lumber Yard
497,2,8,PLAY,Timber Yard
497,0,9,PLAY,Guard Tower
497,1,10,PLAY,Theater
497,2,11,UPGRADE_WONDER,Marketplace
497,0,12,PLAY,Glassworks
497,1,13,PLAY,Barracks
497,2,14,PLAY,Stockade
497,0,15,UPGRADE_WONDER,East Trading Post
497,1,16,PLAY,West Trading Post
497,2,17,PLAY,Scriptorium
497,0,18,PLAY,Quarry
497,1,19,UPGRADE_WONDER,Vineyard
497,2,20,PLAY,Courthouse
497,0,21,DISCARD,Glassworks
497,1,22,PLAY,Statue
497,2,23,PLAY,Sawmill
497,0,24,UPGRADE_WONDER,Forum
497,1,25,PLAY,Stables
497,2,26,PLAY,Aqueduct
497,0,27,PLAY,Walls
497,1,28,PLAY,Temple
497,2,29,PLAY,Archery Range
497,0,30,PLAY,Laboratory
497,1,31,PLAY,Loom
497,2,32,PLAY,Brickyard
497,0,33,UPGRADE_WONDER,Caravansery
497,1,34,UPGRADE_WONDER,School
497,2,35,PLAY,Library
497,0,36,DISCARD,Builders Guild
497,1,37,UPGRADE_WONDER,Pantheon
497,2,38,UPGRADE_WONDER,Academy
497,0,39,PLAY,Senate
497,1,40,PLAY,Siege Workshop
497,2,41,UPGRADE_WONDER,Lighthouse
497,0,42,UPGRADE_WONDER,University
497,1,43,PLAY,Arsenal
497,2,44,PLAY,Town Hall
497,0,45,PLAY,Fortifications
497,1,46,PLAY,Scientists Guild
497,2,47,PLAY,Palace
497,0,48,PLAY,Workers Guild
497,1,49,PLAY,Gardens
497,2,50,PLAY,Lodge
497,0,51,PLAY,Arena
497,1,52,PLAY,Observatory
497,2,53,PLAY,Shipowners Guild
466,0,0,PLAY,Workshop
466,1,1,PLAY,Theater
466,2,2,PLAY,Timber Yard
466,0,3,DISCARD,Stone Pit
466,1,4,PLAY,Clay Pool
466,2,5,PLAY,Clay Pit
466,0,6,PLAY,Scriptorium
466,1,7,UPGRADE_WONDER,Lumber Yard
466,2,8,PLAY,Baths
466,0,9,PLAY,Loom
466,1,10,UPGRADE_WONDER,Apothecary
466,2,11,PLAY,Altar
466,0,12,PLAY,East Trading Post
466,1,13,PLAY,Ore Vein
466,2,14,PLAY,Glassworks
466,0,15,PLAY,Barracks
466,1,16,PLAY,Marketplace
466,2,17,PLAY,Press
466,0,18,PLAY,Laboratory
466,1,19,PLAY,Archery Range
466,2,20,PLAY,Stables
466,0,21,PLAY,Forum
466,1,22,PLAY,School
466,2,23,PLAY,Statue
466,0,24,PLAY,Vineyard
466,1,25,PLAY,Temple
466,2,26,PLAY,Sawmill
466,0,27,PLAY,Brickyard
466,1,28,PLAY,Dispensary
466,2,29,PLAY,Courthouse
466,0,30,PLAY,Quarry
466,1,31,PLAY,Glassworks
466,2,32,PLAY,Aqueduct
466,0,33,UPGRADE_WONDER,Caravansery
466,1,34,PLAY,Library
466,2,35,PLAY,Loom
466,0,36,UPGRADE_WONDER,Shipowners Guild
466,1,37,PLAY,Senate
466,2,38,PLAY,Fortifications
466,0,39,UPGRADE_WONDER,Haven
466,1,40,PLAY,Lodge
466,2,41,UPGRADE_WONDER,Pantheon
466,0,42,PLAY,Siege Workshop
466,1,43,PLAY,Observatory
466,2,44,PLAY,Arsenal
466,0,45,PLAY,Lighthouse
466,1,46,PLAY,Gardens
466,2,47,PLAY,Palace
466,0,48,PLAY,Town Hall
466,1,49,PLAY,Study
466,2,50,PLAY,Workers Guild
466,0,51,PLAY,Scientists Guild
466,1,52,PLAY,University
466,2,53,PLAY,Arena
481,0,0,PLAY,West Trading Post
481,1,1,PLAY,Ore Vein
481,2,2,PLAY,Clay Pool
481,0,3,PLAY,Stone Pit
481,1,4,PLAY,Timber Yard
481,2,5,PLAY,Altar
481,0,6,PLAY,Glassworks
481,1,7,UPGRADE_WONDER,Apothecary
481,2,8,PLAY,Baths
481,0,9,PLAY,Theater
481,1,10,PLAY,Press
481,2,11,PLAY,Scriptorium
481,0,12,PLAY,Stockade
481,1,13,PLAY,Lumber Yard
481,2,14,PLAY,Clay Pit
481,0,15,PLAY,Barracks
481,1,16,PLAY,Guard Tower
481,2,17,PLAY,East Trading Post
481,0,18,DISCARD,Glassworks
481,1,19,PLAY,Forum
481,2,20,PLAY,Stables
481,0,21,PLAY,Aqueduct
481,1,22,PLAY,Archery Range
481,2,23,PLAY,Courthouse
481,0,24,DISCARD,Library
481,1,25,PLAY,Walls
481,2,26,PLAY,Statue
481,0,27,UPGRADE_WONDER,School
481,1,28,PLAY,Loom
481,2,29,PLAY,Brickyard
481,0,30,PLAY,Dispensary
481,1,31,PLAY,Laboratory
481,2,32,PLAY,Press
481,0,33,PLAY,Foundry
481,1,34,PLAY,Temple
481,2,35,UPGRADE_WONDER,Sawmill
481,0,36,DISCARD,Gardens
481,1,37,PLAY,Fortifications
481,2,38,UPGRADE_WONDER,Town Hall
481,0,39,PLAY,Pantheon
481,1,40,PLAY,Palace
481,2,41,PLAY,Arsenal
481,0,42,PLAY,Lighthouse
481,1,43,PLAY,Siege Workshop
481,2,44,UPGRADE_WONDER,Builders Guild
481,0,45,PLAY,Observatory
481,1,46,PLAY,Lodge
481,2,47,PLAY,Study
481,0,48,PLAY,Arena
481,1,49,PLAY,Philosophers Guild
481,2,50,PLAY,Senate
481,0,51,PLAY,Scientists Guild
481,1,52,PLAY,Workers Guild
481,2,53,PLAY,University
403,0,0,PLAY,Altar
403,1,1,PLAY,Stone Pit
403,2,2,PLAY,Theater
403,0,3,PLAY,Timber Yard
403,1,4,PLAY,Scriptorium
403,2,5,PLAY,Lumber Yard
403,0,6,PLAY,Clay Pit
403,1,7,PLAY,Clay Pool
403,2,8,PLAY,Baths
403,0,9,DISCARD,Loom
403,1,10,PLAY,East Trading Post
403,2,11,PLAY,Press
403,0,12,UPGRADE_WONDER,Barracks
403,1,13,PLAY,West Trading Post
403,2,14,PLAY,Marketplace
403,0,15,PLAY,Guard Tower
403,1,16,DISCARD,Apothecary
403,2,17,UPGRADE_WONDER,Workshop
403,0,18,PLAY,Walls
403,1,19,UPGRADE_WONDER,Caravansery
403,2,20,PLAY,Aqueduct
403,0,21,PLAY,Stables
403,1,22,PLAY,Archery Range
403,2,23,PLAY,Statue
403,0,24,PLAY,Press
403,1,25,PLAY,School
403,2,26,PLAY,Quarry
403,0,27,UPGRADE_WONDER,Laboratory
403,1,28,PLAY,Courthouse
403,2,29,UPGRADE_WONDER,Loom
403,0,30,PLAY,Forum
403,1,31,PLAY,Foundry
403,2,32,UPGRADE_WONDER,Library
403,0,33,PLAY,Temple
403,1,34,PLAY,Sawmill
403,2,35,PLAY,Brickyard
403,0,36,PLAY,Arena
403,1,37,UPGRADE_WONDER,Spies Guild
403,2,38,PLAY,Workers Guild
403,0,39,PLAY,Arsenal
403,1,40,PLAY,Academy
403,2,41,PLAY,Fortifications
403,0,42,PLAY,Strategists Guild
403,1,43,PLAY,Scientists Guild
403,2,44,PLAY,Siege Workshop
403,0,45,PLAY,Town Hall
403,1,46,PLAY,Gardens
403,2,47,DISCARD,Lodge
403,0,48,PLAY,Study
403,1,49,PLAY,Craftsmens Guild
403,2,50,DISCARD,Palace
403,0,51,PLAY,University
403,1,52,DISCARD,Observatory
403,2,53,PLAY,Senate
467,0,0,PLAY,Clay Pool
467,1,1,PLAY,Clay Pit
467,2,2,PLAY,Glassworks
467,0,3,PLAY,Lumber Yard
467,1,4,PLAY,Workshop
467,2,5,PLAY,Stone Pit
467,0,6,PLAY,Guard Tower
467,1,7,PLAY,Altar
467,2,8,PLAY,Baths
467,0,9,PLAY,Scriptorium
467,1,10,PLAY,East Trading Post
467,2,11,PLAY,Stockade
467,0,12,PLAY,Loom
467,1,13,PLAY,Marketplace
467,2,14,PLAY,Barracks
467,0,15,PLAY,Press
467,1,16,PLAY,Theater
467,2,17,PLAY,West Trading Post
467,0,18,PLAY,Stables
467,1,19,PLAY,Archery Range
467,2,20,PLAY,Aqueduct
467,0,21,DISCARD,Forum
467,1,22,PLAY,Statue
467,2,23,PLAY,Quarry
467,0,24,UPGRADE_WONDER,Sawmill
467,1,25,PLAY,Temple
467,2,26,UPGRADE_WONDER,Library
467,0,27,PLAY,Dispensary
467,1,28,PLAY,Laboratory
467,2,29,PLAY,Walls
467,0,30,DISCARD,Foundry
467,1,31,PLAY,Vineyard
467,2,32,PLAY,Courthouse
467,0,33,PLAY,Glassworks
467,1,34,PLAY,Press
467,2,35,PLAY,School
467,0,36,PLAY,Builders Guild
467,1,37,PLAY,Siege Workshop
467,2,38,PLAY,Gardens
467,0,39,PLAY,Academy
467,1,40,PLAY,Strategists Guild
467,2,41,PLAY,Town Hall
467,0,42,PLAY,Lighthouse
467,1,43,PLAY,Pantheon
467,2,44,PLAY,Fortifications
467,0,45,PLAY,Lodge
467,1,46,PLAY,Craftsmens Guild
467,2,47,PLAY,Observatory
467,0,48,PLAY,Arena
467,1,49,PLAY,Haven
467,2,50,PLAY,Palace
467,0,51,DISCARD,Spies Guild
467,1,52,PLAY,Study
467,2,53,DISCARD,Arsenal
482,0,0,PLAY,Lumber Yard
482,1,1,PLAY,Baths
482,2,2,PLAY,Theater
482,0,3,PLAY,Stockade
482,1,4,PLAY,Glassworks
482,2,5,PLAY,Clay Pool
482,0,6,PLAY,Clay Pit
482,1,7,PLAY,Stone Pit
482,2,8,PLAY,Guard Tower
482,0,9,UPGRADE_WONDER,Timber Yard
482,1,10,PLAY,Altar
482,2,11,UPGRADE_WONDER,East Trading Post
482,0,12,UPGRADE_WONDER,Workshop
482,1,13,UPGRADE_WONDER,Marketplace
